Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 60,,SP10 3RG,SA02,Client 187,,,,,SP2 7PU,Salisbury,,03-Nov-20,10:30 AM,12:15 PM,,1.75,1.232,4.22
Carer 60,,SP10 3RG,,Client 197,,,,,SP2 8NB,Salisbury,Private 2016,03-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,4.296,8.19
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,03-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,3.015,7.42
Carer 60,,SP10 3RG,SA02,Client 187,,,,,SP2 7PU,Salisbury,,03-Nov-20,2:00 PM,4:00 PM,,2,1.232,4.22
Carer 60,,SP10 3RG,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,03-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,2.5,8.42
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,03-Nov-20,4:45 PM,5:45 PM,Weekday Hour,1,1.198,4.13
Carer 60,,SP10 3RG,SA02,Client 187,,,,,SP2 7PU,Salisbury,,04-Nov-20,9:00 AM,4:00 PM,,7,,
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,04-Nov-20,4:00 PM,5:00 PM,Weekday Hour,1,1.589,5.35
Carer 60,,SP10 3RG,SA02,Client 5,,,,,SP2 8JJ,Salisbury,Social Services Zone 3,05-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,05-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.854,9.39
Carer 60,,SP10 3RG,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,06-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,SA02,Client 5,,,,,SP2 8JJ,Salisbury,Social Services Zone 3,06-Nov-20,8:15 AM,9:15 AM,Weekday Hour,1,12.161,26.13
Carer 60,,SP10 3RG,SA01,Client 133,,,,,SP3 4UH,Salisbury,Social Services Zone 2,06-Nov-20,9:45 AM,10:45 AM,Weekday Hour,1,9.029,16.57
Carer 60,,SP10 3RG,,Client 57,,,,,SP1 1RZ,Salisbury,Social Services Zone 3,06-Nov-20,11:15 AM,11:45 AM,Weekday Half Hour,0.5,8.408,18.28
Carer 60,,SP10 3RG,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,06-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,2.077,7.51
Carer 60,,SP10 3RG,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,07-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,SA02,Client 5,,,,,SP2 8JJ,Salisbury,Social Services Zone 3,07-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,2.372,8.05
Carer 60,,SP10 3RG,SA01,Client 133,,,,,SP3 4UH,Salisbury,Social Services Zone 2,07-Nov-20,9:45 AM,10:45 AM,Weekday Hour,1,9.029,16.57
Carer 60,,SP10 3RG,,Client 16,,,,,SP2 7XX,Salisbury,Social Services Zone 3,07-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,,
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,07-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,,
Carer 60,,SP10 3RG,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,07-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,1.42,5.11
Carer 60,,SP10 3RG,,Client 16,,,,,SP2 7XX,Salisbury,Social Services Zone 3,07-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,,
Carer 60,,SP10 3RG,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,08-Nov-20,8:00 AM,8:45 AM,Weekend Three Quarter Hour,0.75,16.475,25.53
Carer 60,,SP10 3RG,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,08-Nov-20,8:45 AM,9:30 AM,Weekend Three Quarter Hour,0.75,,
Carer 60,,SP10 3RG,,Client 106,,,,,SP2 7UX,Salisbury,Private 2016,08-Nov-20,9:30 AM,10:00 AM,Weekend Half Hour,0.5,1.633,6.1
Carer 60,,SP10 3RG,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,08-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.915,8.07
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,02-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 64,,SP1 2LF,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,5:00 PM,6:00 PM,Weekday Hour,1,1.589,5.35
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,03-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,04-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,05-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,06-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 66,,SP5 3TE,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,02-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,,
Carer 66,,SP5 3TE,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,02-Nov-20,5:15 PM,6:00 PM,Weekday Three Quarter Hour,0.75,1.253,4.21
Carer 66,,SP5 3TE,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,03-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,,
Carer 66,,SP5 3TE,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,03-Nov-20,6:00 PM,6:30 PM,Weekday Half Hour,0.5,1.253,4.21
Carer 66,,SP5 3TE,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,04-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,,
Carer 66,,SP5 3TE,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,04-Nov-20,10:45 AM,11:30 AM,Weekday Three Quarter Hour,0.75,0.717,2.29
Carer 66,,SP5 3TE,,Client 197,,,,,SP2 8NB,Salisbury,Private 2016,04-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,4.197,8.17
Carer 66,,SP5 3TE,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,04-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,7.293,15.02
Carer 66,,SP5 3TE,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,04-Nov-20,6:00 PM,6:30 PM,Weekday Half Hour,0.5,1.253,4.21
Carer 66,,SP5 3TE,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,04-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,6.865,14.53
Carer 66,,SP5 3TE,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,05-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 66,,SP5 3TE,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,05-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,1.722,6.16
Carer 66,,SP5 3TE,,Client 155,,,,,SP1 1QA,Salisbury,Private 2016,05-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,1.36,5.26
Carer 66,,SP5 3TE,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,05-Nov-20,10:15 AM,10:45 AM,Weekday Half Hour,0.5,5.344,10.53
Carer 66,,SP5 3TE,,Client 174,,,,,SP1 2HW,Salisbury,Social Services Zone 3,05-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,6.32,13.19
Carer 66,,SP5 3TE,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,05-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.779,4.41
Carer 66,,SP5 3TE,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,05-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,,
Carer 66,,SP5 3TE,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,05-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 66,,SP5 3TE,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,05-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,1.955,6.59
Carer 66,,SP5 3TE,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,4:45 PM,5:45 PM,Weekday Hour,1,1.198,4.13
Carer 66,,SP5 3TE,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,05-Nov-20,6:15 PM,6:30 PM,Weekday Fifteen Minutes,0.25,1.225,4.58
Carer 66,,SP5 3TE,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,05-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,1.301,5.31
Carer 66,,SP5 3TE,,Client 116,,,,,SP5 3BY,Salisbury,Private 2016,05-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour Night,0.5,2.702,9.08
Carer 66,,SP5 3TE,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,05-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour Night,0.5,2.645,9.03
Carer 66,,SP5 3TE,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,1.513,5.24
Carer 66,,SP5 3TE,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,06-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,0.64,2.55
Carer 66,,SP5 3TE,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,06-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,1.722,6.16
Carer 66,,SP5 3TE,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,06-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,1.513,5.24
Carer 66,,SP5 3TE,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,06-Nov-20,10:30 AM,11:00 AM,Weekday Half Hour,0.5,6.28,13.07
Carer 66,,SP5 3TE,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,06-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,5.846,13.08
Carer 66,,SP5 3TE,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,06-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,0.457,2.04
Carer 66,,SP5 3TE,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,06-Nov-20,4:00 PM,4:45 PM,Weekday Three Quarter Hour,0.75,1.217,4.36
Carer 66,,SP5 3TE,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,06-Nov-20,5:00 PM,5:30 PM,Weekday Half Hour,0.5,1.955,6.59
Carer 66,,SP5 3TE,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,06-Nov-20,6:00 PM,7:00 PM,Weekday Hour,1,1.198,4.13
Carer 66,,SP5 3TE,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,07-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,3.051,7.26
Carer 66,,SP5 3TE,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,07-Nov-20,8:00 AM,9:00 AM,Weekend Hour,1,4.532,13.1
Carer 66,,SP5 3TE,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,07-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,1.513,5.24
Carer 66,,SP5 3TE,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,07-Nov-20,10:45 AM,11:15 AM,Weekday Half Hour,0.5,0.717,2.29
Carer 66,,SP5 3TE,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,07-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,2.778,9.18
Carer 66,,SP5 3TE,,Client 174,,,,,SP1 2HW,Salisbury,Social Services Zone 3,07-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,4.666,12.38
Carer 66,,SP5 3TE,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,07-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,1.909,4.13
Carer 66,,SP5 3TE,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,07-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,8.397,17.31
Carer 66,,SP5 3TE,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,07-Nov-20,5:00 PM,5:30 PM,Weekday Half Hour,0.5,1.253,4.21
Carer 66,,SP5 3TE,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,08-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 66,,SP5 3TE,,Client 14,,,,,SP1 3EU,Salisbury,Social Services Zone 3,08-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,3.887,11.57
Carer 66,,SP5 3TE,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,08-Nov-20,9:00 AM,10:00 AM,Weekend Hour,1,1.982,7.06
Carer 66,,SP5 3TE,,Client 16,,,,,SP2 7XX,Salisbury,Social Services Zone 3,08-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,,
Carer 66,,SP5 3TE,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,08-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,,
Carer 66,,SP5 3TE,,Client 174,,,,,SP1 2HW,Salisbury,Social Services Zone 3,08-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,4.666,12.38
Carer 66,,SP5 3TE,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,08-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,6.613,12.45
Carer 66,,SP5 3TE,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,08-Nov-20,6:00 PM,6:30 PM,Weekday Half Hour,0.5,1.253,4.21
Carer 70,,SP9 7JX,,Client 148,,,,,SP3 4JA,Salisbury,Social Services Zone 2,02-Nov-20,11:30 AM,12:15 PM,Weekday Three Quarter Hour,0.75,17.181,22.13
Carer 70,,SP9 7JX,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,03-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,13.214,19.28
Carer 70,,SP9 7JX,,Client 94,,,,,SP4 7GB,Salisbury,Social Services Zone 2,03-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,10.901,16.12
Carer 70,,SP9 7JX,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,04-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 70,,SP9 7JX,,Client 32,,,,,BA12 7BQ,Salisbury,Social Services Zone 2,04-Nov-20,10:00 AM,12:30 PM,Weekday Hour,2.5,18.916,31.11
Carer 70,,SP9 7JX,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,05-Nov-20,7:15 AM,8:15 AM,Weekday Hour,1,,
Carer 70,,SP9 7JX,,Client 94,,,,,SP4 7GB,Salisbury,Social Services Zone 2,05-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,10.901,16.12
Carer 70,,SP9 7JX,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,06-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,21.162,34.18
Carer 70,,SP9 7JX,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,4:30 PM,5:15 PM,Weekday Three Quarter Hour,0.75,2.723,7.57
Carer 81,,SP4 7AN,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,02-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,03-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,03-Nov-20,4:30 PM,5:15 PM,Weekday Three Quarter Hour,0.75,2.723,7.57
Carer 81,,SP4 7AN,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,03-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,2.087,5.32
Carer 81,,SP4 7AN,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,03-Nov-20,6:15 PM,6:45 PM,Weekday Half Hour,0.5,7.789,15.57
Carer 81,,SP4 7AN,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,03-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 81,,SP4 7AN,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,03-Nov-20,7:45 PM,8:00 PM,Weekday Fifteen Minutes Night,0.25,1.631,5.06
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,03-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,03-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,03-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,04-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,04-Nov-20,4:30 PM,5:15 PM,Weekday Three Quarter Hour,0.75,2.723,7.57
Carer 81,,SP4 7AN,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,04-Nov-20,5:45 PM,6:15 PM,Weekday Half Hour,0.5,7.752,14.23
Carer 81,,SP4 7AN,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,04-Nov-20,6:30 PM,7:00 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 81,,SP4 7AN,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,04-Nov-20,7:15 PM,7:45 PM,Weekday Half Hour,0.5,2.35,6.15
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,04-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,1.79,5.23
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,04-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,04-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,05-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,05-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 81,,SP4 7AN,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,05-Nov-20,5:15 PM,5:45 PM,Weekday Half Hour,0.5,2.087,5.32
Carer 81,,SP4 7AN,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,05-Nov-20,6:00 PM,6:30 PM,Weekday Half Hour,0.5,7.789,15.57
Carer 81,,SP4 7AN,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,05-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 81,,SP4 7AN,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,05-Nov-20,7:30 PM,7:45 PM,Weekday Fifteen Minutes Night,0.25,1.631,5.06
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,05-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,05-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,05-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 81,,SP4 7AN,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,07-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,07-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,1.79,5.23
Carer 81,,SP4 7AN,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,07-Nov-20,9:00 AM,10:00 AM,Weekend Hour,1,6.57,13.34
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,07-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,8.243,13.49
Carer 81,,SP4 7AN,,Client 148,,,,,SP3 4JA,Salisbury,Social Services Zone 2,07-Nov-20,11:15 AM,12:00 PM,Weekday Three Quarter Hour,0.75,8.07,14.2
Carer 81,,SP4 7AN,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,07-Nov-20,12:00 PM,1:00 PM,Weekend Hour,1,8.562,13.42
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,07-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 81,,SP4 7AN,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,07-Nov-20,2:00 PM,2:30 PM,Weekend Half Hour,0.5,6.57,13.34
Carer 81,,SP4 7AN,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,08-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,08-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,1.79,5.23
Carer 81,,SP4 7AN,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,08-Nov-20,9:00 AM,10:00 AM,Weekend Hour,1,6.57,13.34
Carer 81,,SP4 7AN,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,08-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,8.243,13.49
Carer 81,,SP4 7AN,,Client 148,,,,,SP3 4JA,Salisbury,Social Services Zone 2,08-Nov-20,11:15 AM,12:00 PM,Weekday Three Quarter Hour,0.75,8.07,14.2
Carer 81,,SP4 7AN,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,08-Nov-20,12:00 PM,1:00 PM,Weekend Hour,1,8.562,13.42
Carer 81,,SP4 7AN,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,08-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 81,,SP4 7AN,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,08-Nov-20,2:00 PM,2:30 PM,Weekend Half Hour,0.5,6.57,13.34
Carer 85,,SP4 6GQ,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,,
Carer 85,,SP4 6GQ,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,5:15 PM,5:45 PM,Weekday Half Hour,0.5,,
Carer 85,,SP4 6GQ,,Client 197,,,,,SP2 8NB,Salisbury,Private 2016,06-Nov-20,6:00 PM,6:30 PM,Weekday Half Hour,0.5,2.906,8.03
Carer 85,,SP4 6GQ,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,06-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,2.49,7.08
Carer 85,,SP4 6GQ,,Client 116,,,,,SP5 3BY,Salisbury,Private 2016,06-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour Night,0.5,2.702,9.08
Carer 85,,SP4 6GQ,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,06-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour Night,0.5,2.645,9.03
Carer 85,,SP4 6GQ,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,06-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,1.513,5.24
Carer 85,,SP4 6GQ,,Client 14,,,,,SP1 3EU,Salisbury,Social Services Zone 3,06-Nov-20,9:00 PM,9:30 PM,Weekday Half Hour,0.5,1.005,4.19
Carer 85,,SP4 6GQ,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,8:00 AM,8:45 AM,Weekend Three Quarter Hour,0.75,0.865,3.37
Carer 85,,SP4 6GQ,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,8:45 AM,9:30 AM,Weekend Three Quarter Hour,0.75,,
Carer 85,,SP4 6GQ,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,07-Nov-20,9:30 AM,10:00 AM,Weekend Half Hour,0.5,1.193,4.37
Carer 85,,SP4 6GQ,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,07-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,0.989,4.06
Carer 85,,SP4 6GQ,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,07-Nov-20,4:00 PM,4:45 PM,Weekday Three Quarter Hour,0.75,,
Carer 85,,SP4 6GQ,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,4:45 PM,5:15 PM,Weekend Half Hour,0.5,1.066,3.49
Carer 85,,SP4 6GQ,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,5:15 PM,5:45 PM,Weekend Half Hour,0.5,,
Carer 85,,SP4 6GQ,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,07-Nov-20,6:00 PM,6:15 PM,Weekend Fifteen Minutes,0.25,1.193,4.37
Carer 85,,SP4 6GQ,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,07-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,1.301,5.31
Carer 85,,SP4 6GQ,,Client 116,,,,,SP5 3BY,Salisbury,Private 2016,07-Nov-20,7:30 PM,8:00 PM,Weekend Half Hour Night,0.5,2.702,9.08
