Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 93,,NP7 5DN,WA01,Client 139,,,,,NP7 7AN,Monmouth,Social Services,02-Nov-20,9:30 AM,10:00 AM,Weekday Half Hour,0.5,1.244,4.17
Carer 93,,NP7 5DN,WA01,Client 219,,,,,NP7 9UR,Monmouth,Social Services,03-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 93,,NP7 5DN,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,03-Nov-20,8:45 AM,9:15 AM,Weekday Half Hour,0.5,6.251,13.49
Carer 93,,NP7 5DN,WA01,Client 217,,,,,NP7 9PZ,Monmouth,Social Services,03-Nov-20,9:30 AM,10:15 AM,Weekday Three Quarter Hour,0.75,2.034,6.58
Carer 93,,NP7 5DN,WA01,Client 219,,,,,NP7 9UR,Monmouth,Social Services,04-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 93,,NP7 5DN,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,04-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,6.251,13.49
Carer 93,,NP7 5DN,WA01,Client 139,,,,,NP7 7AN,Monmouth,Social Services,04-Nov-20,9:45 AM,10:15 AM,Weekday Half Hour,0.5,1.659,5.21
Carer 93,,NP7 5DN,WA01,Client 230,,,,,NP7 6EY,Monmouth,Social Services,04-Nov-20,10:30 AM,11:00 AM,Weekday Half Hour,0.5,1.623,5.24
Carer 93,,NP7 5DN,WA01,Client 212,,,,,NP7 0AE,Monmouth,Social Services,04-Nov-20,11:15 AM,12:15 PM,Weekday Hour,1,5.403,10.26
Carer 93,,NP7 5DN,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,04-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,4.044,9.32
Carer 93,,NP7 5DN,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,04-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,0.414,1.16
Carer 93,,NP7 5DN,WA01,Client 185,,,,,NP7 6EE,Monmouth,Social Services,04-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,0.493,2.33
Carer 93,,NP7 5DN,WA01,Client 85,,,,,NP7 0EA,Monmouth,Social Services,04-Nov-20,2:15 PM,5:15 PM,Weekday Hour,3,5.22,12.08
Carer 93,,NP7 5DN,WA01,Client 164,,,,,NP7 8DW,Monmouth,Aneurin Bevan CP,04-Nov-20,7:00 PM,9:00 PM,Weekday Hour,2,10.692,16.24
Carer 93,,NP7 5DN,WA01,Client 219,,,,,NP7 9UR,Monmouth,Social Services,05-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,10.314,16.03
Carer 93,,NP7 5DN,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,05-Nov-20,9:00 AM,9:30 AM,Weekday Half Hour,0.5,5.949,12.45
Carer 93,,NP7 5DN,WA01,Client 185,,,,,NP7 6EE,Monmouth,Social Services,05-Nov-20,9:45 AM,10:15 AM,Weekday Half Hour,0.5,0.758,2.5
Carer 93,,NP7 5DN,WA01,Client 224,,,,,NP7 8PB,Monmouth,Social Services,05-Nov-20,10:30 AM,12:00 PM,Weekday Hour,1.5,7.997,14.57
Carer 93,,NP7 5DN,WA01,Client 68,,,,,NP7 9EU,Monmouth,Private 2016,05-Nov-20,12:45 PM,2:45 PM,Weekday Hour,2,12.108,19.16
Carer 93,,NP7 5DN,WA01,Client 164,,,,,NP7 8DW,Monmouth,Aneurin Bevan CP,05-Nov-20,7:00 PM,9:00 PM,Weekday Hour,2,9.75,14.53
Carer 93,,NP7 5DN,WA01,Client 219,,,,,NP7 9UR,Monmouth,Social Services,06-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,10.314,16.03
Carer 93,,NP7 5DN,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,06-Nov-20,9:00 AM,10:00 AM,Weekday Half Hour,1,5.949,12.45
Carer 93,,NP7 5DN,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,06-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,,
Carer 93,,NP7 5DN,WA01,Client 185,,,,,NP7 6EE,Monmouth,Social Services,06-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,0.758,2.5
Carer 93,,NP7 5DN,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,06-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,0.524,2.41
Carer 95,,NP19 9DZ,WA01,Client 4,,,,,NP26 3NA,Monmouth,Social Services,05-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 95,,NP19 9DZ,WA01,Client 48,,,,,NP26 4NH,Monmouth,Social Services,05-Nov-20,9:45 AM,10:30 AM,Weekday Three Quarter Hour,0.75,4.525,12.1
Carer 95,,NP19 9DZ,WA01,Client 209,,,,,NP26 4PL,Monmouth,Social Services,05-Nov-20,11:00 AM,11:30 AM,Weekday Half Hour,0.5,0.935,5.08
Carer 95,,NP19 9DZ,WA01,Client 208,,,,,NP26 4PL,Monmouth,Social Services,05-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,,
Carer 95,,NP19 9DZ,WA01,Client 28,,,,,NP26 4LQ,Monmouth,Social Services,05-Nov-20,12:30 PM,12:45 PM,Weekday Fifteen Minutes,0.25,1.335,5.15
Carer 95,,NP19 9DZ,WA01,Client 4,,,,,NP26 3NA,Monmouth,Social Services,06-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 95,,NP19 9DZ,WA01,Client 48,,,,,NP26 4NH,Monmouth,Social Services,06-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,4.525,12.1
Carer 95,,NP19 9DZ,WA01,Client 235,,,,,NP26 4EH,Monmouth,Private 2016,06-Nov-20,11:00 AM,11:30 AM,Weekday Half Hour,0.5,0.747,3.48
Carer 95,,NP19 9DZ,WA01,Client 208,,,,,NP26 4PL,Monmouth,Social Services,06-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,0.947,4.35
Carer 95,,NP19 9DZ,WA01,Client 209,,,,,NP26 4PL,Monmouth,Social Services,06-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,,
Carer 95,,NP19 9DZ,WA01,Client 150,,,,,NP26 5BJ,Monmouth,Social Services,07-Nov-20,7:00 AM,7:45 AM,Weekend Three Quarter Hour,0.75,,
Carer 95,,NP19 9DZ,WA01,Client 178,,,,,NP26 5TL,Monmouth,Social Services,07-Nov-20,8:00 AM,8:30 AM,Weekend Half Hour,0.5,2.725,7.23
Carer 95,,NP19 9DZ,WA01,Client 4,,,,,NP26 3NA,Monmouth,Social Services,07-Nov-20,9:00 AM,9:45 AM,Weekend Three Quarter Hour,0.75,6.007,14.35
Carer 95,,NP19 9DZ,WA01,Client 48,,,,,NP26 4NH,Monmouth,Social Services,07-Nov-20,10:00 AM,10:45 AM,Weekend Three Quarter Hour,0.75,4.525,12.1
Carer 95,,NP19 9DZ,WA01,Client 156,,,,,NP26 3HT,Monmouth,Social Services,07-Nov-20,11:00 AM,11:45 AM,Weekend Three Quarter Hour,0.75,4.717,12.48
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,02-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,02-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,3.774,9.48
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,02-Nov-20,10:00 AM,11:00 AM,Weekday Hour,1,3.051,7.26
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,02-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,02-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,1.425,6.06
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,4.046,11.42
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,03-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,03-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 145,,,,,SP2 0NT,Salisbury,Social Services Zone 2,03-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.482,6.43
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,03-Nov-20,10:00 AM,11:00 AM,Weekday Hour,1,3.072,9.47
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,03-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,03-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.425,6.06
Carer 96,,SP4 9HT,,Client 174,,,,,SP1 2HW,Salisbury,Social Services Zone 3,03-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,5.297,14
Carer 96,,SP4 9HT,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,03-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,6.761,13.5
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,03-Nov-20,4:15 PM,4:45 PM,Weekday Half Hour,0.5,14.074,26.42
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,03-Nov-20,5:00 PM,6:00 PM,Weekday Hour,1,0.838,4.4
Carer 96,,SP4 9HT,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,03-Nov-20,6:15 PM,6:45 PM,Weekday Half Hour,0.5,2.498,7.11
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,03-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour Night,0.5,3.11,8.58
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,03-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,0.922,3.34
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,04-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,0.589,3.39
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,04-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,04-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,0.922,3.25
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,04-Nov-20,9:30 AM,10:30 AM,Weekday Hour,1,0.838,4.4
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,04-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,04-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.425,6.06
Carer 96,,SP4 9HT,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,04-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,9.793,22.13
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,05-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,05-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,3.774,9.48
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,05-Nov-20,10:15 AM,11:15 AM,Weekday Hour,1,3.051,7.26
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,05-Nov-20,11:15 AM,12:15 PM,Weekday Hour,1,,
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,3.391,9.01
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,05-Nov-20,4:15 PM,4:45 PM,Weekday Half Hour,0.5,3.719,9.46
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,05-Nov-20,5:00 PM,6:00 PM,Weekday Hour,1,0.838,4.4
Carer 96,,SP4 9HT,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,05-Nov-20,6:15 PM,6:45 PM,Weekday Half Hour,0.5,2.498,7.11
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,05-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour Night,0.5,3.11,8.58
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,05-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,0.922,3.34
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,05-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,0.589,3.39
Carer 96,,SP4 9HT,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,3.391,9.01
Carer 96,,SP4 9HT,SA02,Client 227,,,,,SP2 0JP,Salisbury,Social Services Zone 3,06-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,3.051,7.26
Carer 96,,SP4 9HT,,Client 46,,,,,SP2 0JA,Salisbury,Social Services Zone 3,06-Nov-20,8:00 AM,8:30 AM,Weekday Half Hour,0.5,1.176,5.14
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,06-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,0.922,3.25
Carer 96,,SP4 9HT,,Client 145,,,,,SP2 0NT,Salisbury,Social Services Zone 2,06-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,3.404,9.5
Carer 96,,SP4 9HT,SA02,Client 29,,,,,SP2 0JP,Salisbury,Private,06-Nov-20,10:30 AM,11:30 AM,Weekday Hour,1,3.072,9.47
Carer 96,,SP4 9HT,,Client 173,,,,,SP2 0LB,Salisbury,Private 2016,06-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.425,6.06
Carer 96,,SP4 9HT,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,06-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,9.793,22.13
Carer 97,,NP44 2EZ,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,03-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,03-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,03-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,4.124,9.21
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,03-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,03-Nov-20,10:45 AM,11:00 AM,Weekday Fifteen Minutes,0.25,1.613,5.45
Carer 97,,NP44 2EZ,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,03-Nov-20,11:15 AM,11:45 AM,Weekday Half Hour,0.5,2.516,7.02
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,03-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.245,3.3
Carer 97,,NP44 2EZ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,03-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,03-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 97,,NP44 2EZ,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,04-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,4.124,9.21
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,04-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 156,,,,,NP26 3HT,Monmouth,Social Services,04-Nov-20,11:00 AM,11:45 AM,Weekday Three Quarter Hour,0.75,4.614,11.53
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,0.745,3.07
Carer 97,,NP44 2EZ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,04-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,04-Nov-20,1:00 PM,1:15 PM,Weekday Fifteen Minutes,0.25,6.026,12.05
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,04-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,5:00 PM,5:30 PM,Weekday Half Hour,0.5,4.252,9.24
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,05-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,05-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,4.124,9.21
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,05-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,05-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,3.639,8.51
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,05-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.245,3.3
Carer 97,,NP44 2EZ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,05-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,05-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,06-Nov-20,7:30 AM,8:30 AM,Weekday Hour,1,,
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,06-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,4.124,9.21
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,06-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 61,,,,,NP26 3EW,Monmouth,Social Services,06-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,3.639,8.51
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,06-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.245,3.3
Carer 97,,NP44 2EZ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,06-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,06-Nov-20,1:00 PM,1:15 PM,Weekday Fifteen Minutes,0.25,6.026,12.05
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,06-Nov-20,1:45 PM,2:15 PM,Weekday Half Hour,0.5,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,7:30 AM,8:30 AM,Weekend Hour,1,,
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,07-Nov-20,8:45 AM,9:45 AM,Weekend Hour,1,4.124,9.21
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,07-Nov-20,10:00 AM,10:45 AM,Weekend Three Quarter Hour,0.75,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 209,,,,,NP26 4PL,Monmouth,Social Services,07-Nov-20,10:45 AM,11:15 AM,Weekend Half Hour,0.5,0.643,3.19
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,4.664,11.12
Carer 97,,NP44 2EZ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,07-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,07-Nov-20,1:00 PM,1:15 PM,Weekday Fifteen Minutes,0.25,6.026,12.05
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,07-Nov-20,1:45 PM,2:15 PM,Weekend Half Hour,0.5,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,08-Nov-20,7:00 AM,7:30 AM,Weekend Half Hour,0.5,,
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,08-Nov-20,7:30 AM,8:30 AM,Weekend Hour,1,,
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,08-Nov-20,9:00 AM,10:00 AM,Weekend Hour,1,4.124,9.21
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,08-Nov-20,10:00 AM,10:45 AM,Weekend Three Quarter Hour,0.75,1.308,4.43
Carer 97,,NP44 2EZ,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,08-Nov-20,10:45 AM,11:00 AM,Weekday Fifteen Minutes,0.25,1.613,5.45
Carer 97,,NP44 2EZ,WA01,Client 169,,,,,NP26 3EW,Monmouth,Social Services,08-Nov-20,11:30 AM,12:00 PM,Weekend Half Hour,0.5,2.516,7.02
Carer 97,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,08-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,1.245,3.3
Carer 97,,NP44 2EZ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,08-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 97,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,08-Nov-20,1:00 PM,1:15 PM,Weekday Fifteen Minutes,0.25,6.026,12.05
Carer 97,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,08-Nov-20,1:45 PM,2:15 PM,Weekend Half Hour,0.5,1.308,4.43
Carer 98,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,04-Nov-20,5:00 PM,5:30 PM,Weekday Half Hour,0.5,,
Carer 98,,NP44 2EZ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,05-Nov-20,12:30 PM,12:45 PM,Weekday Fifteen Minutes,0.25,,
Carer 98,,NP44 2EZ,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,7:00 AM,7:30 AM,Weekend Half Hour,0.5,,
Carer 98,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,7:30 AM,8:30 AM,Weekend Hour,1,,
Carer 98,,NP44 2EZ,WA01,Client 211,,,,,NP26 4AE,Monmouth,Social Services,07-Nov-20,8:45 AM,9:15 AM,Weekend Half Hour,0.5,3.63,6.57
Carer 98,,NP44 2EZ,WA01,Client 54,,,,,NP26 3SA,Monmouth,Social Services,07-Nov-20,9:15 AM,9:45 AM,Weekend Half Hour,0.5,1.087,3.03
Carer 98,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,07-Nov-20,10:00 AM,10:45 AM,Weekend Three Quarter Hour,0.75,1.692,5.19
Carer 98,,NP44 2EZ,WA01,Client 208,,,,,NP26 4PL,Monmouth,Social Services,07-Nov-20,10:45 AM,11:15 AM,Weekend Half Hour,0.5,0.643,3.19
Carer 98,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,4.664,11.12
Carer 98,,NP44 2EZ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,07-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 98,,NP44 2EZ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,07-Nov-20,1:45 PM,2:15 PM,Weekend Half Hour,0.5,5.405,11.42
Carer 98,,NP44 2EZ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,08-Nov-20,7:30 AM,8:30 AM,Weekend Hour,1,,
Carer 98,,NP44 2EZ,WA01,Client 61,,,,,NP26 3EW,Monmouth,Social Services,08-Nov-20,8:30 AM,9:00 AM,Weekend Half Hour,0.5,1.245,3.23
